Geneid,NEGF1,NEGF1yuan,NEGF2yuan,NEGF3,NEGF3yuan
ENSG00000260835,0,0,0,0,0
ENSG00000278975,0,0,0,0,0
ENSG00000259963,0,0,0,0,0
ENSG00000252080,0,0,0,0,0
ENSG00000200869,0,0,0,0,0
ENSG00000212189,0,0,0,0,0
ENSG00000240419,0,0,0,0,0
ENSG00000287340,0,0,1,0,0
ENSG00000283584,0,0,0,0,0
ENSG00000261198,0,0,0,0,0
ENSG00000252138,0,0,0,0,0
ENSG00000260289,0,0,0,0,0
ENSG00000260003,0,0,0,0,0
ENSG00000261319,0,0,0,0,0
ENSG00000260058,0,0,0,0,0
ENSG00000259819,0,0,0,0,0
ENSG00000260379,0,0,0,0,0
ENSG00000261066,0,0,0,0,0
ENSG00000232258,0,0,1,0,0
ENSG00000287522,0,1,0,0,0
ENSG00000067365,312,409,451,279,426
ENSG00000279357,0,1,0,0,0
ENSG00000183044,51,135,117,60,127
ENSG00000243954,0,0,0,0,0
ENSG00000238417,0,0,0,0,0
ENSG00000260764,0,0,0,0,0
ENSG00000184857,57,68,56,41,95
ENSG00000140650,280,420,377,257,437
ENSG00000260350,4,0,0,1,0
ENSG00000260276,35,48,36,34,41
ENSG00000153048,803,1259,1267,860,1307
ENSG00000259939,0,0,0,0,0
ENSG00000261481,0,0,2,0,0
ENSG00000283516,1,2,1,0,2
ENSG00000187555,1836,2180,2022,1725,2301
ENSG00000260979,0,0,3,0,2
ENSG00000261392,0,0,0,0,0
ENSG00000182831,1048,1334,1124,1083,1277
ENSG00000263244,0,0,0,0,0
ENSG00000260349,0,0,0,0,0
ENSG00000220793,14,12,13,15,12
ENSG00000261617,0,0,0,0,0
ENSG00000260071,2,0,0,1,2
ENSG00000261397,0,0,0,0,0
ENSG00000261075,0,0,0,0,0
ENSG00000283003,0,0,0,0,0
ENSG00000200468,0,0,0,0,0
ENSG00000252927,0,0,0,0,0
ENSG00000260362,0,0,0,0,0
ENSG00000183454,0,0,2,0,0
ENSG00000283221,0,0,0,0,0
ENSG00000287830,0,0,0,0,0
ENSG00000261810,0,0,0,0,0
ENSG00000261647,1,0,3,1,2
ENSG00000285543,0,0,0,0,0
ENSG00000266439,0,0,0,0,0
ENSG00000166669,46,80,66,67,85
ENSG00000260756,0,0,0,0,0
ENSG00000279662,26,11,10,41,6
ENSG00000199482,2,0,0,0,0
ENSG00000260468,2,1,0,5,0
ENSG00000213853,1854,1250,1136,2021,1270
ENSG00000256013,0,0,0,0,0
ENSG00000260310,0,0,0,2,1
ENSG00000153060,4,1,0,4,2
ENSG00000263279,0,0,0,0,0
ENSG00000263241,0,0,0,0,0
ENSG00000262107,0,0,0,0,0
ENSG00000261904,0,0,0,0,0
ENSG00000262322,0,0,0,0,0
ENSG00000262259,1,0,0,0,0
ENSG00000263196,0,0,0,0,0
ENSG00000262158,0,0,0,0,0
ENSG00000262381,0,0,0,0,0
ENSG00000103274,99,152,233,121,198
ENSG00000166676,1,1,5,5,11
ENSG00000262488,0,1,0,0,1
ENSG00000262151,0,0,0,0,0
ENSG00000179583,36,31,45,30,33
ENSG00000182108,23,49,35,26,53
ENSG00000280153,0,0,0,0,0
ENSG00000038532,825,967,1001,769,1006
ENSG00000229917,16,41,32,27,34
ENSG00000274038,0,1,1,1,1
ENSG00000262020,0,0,0,0,0
ENSG00000287121,3,1,0,2,0
ENSG00000263033,3,7,0,4,2
ENSG00000263179,36,66,63,36,85
ENSG00000175643,157,153,143,189,135
ENSG00000185338,652,254,252,585,241
ENSG00000178279,0,0,1,0,0
ENSG00000178257,0,0,0,0,2
ENSG00000212228,0,0,0,0,0
ENSG00000122304,0,0,0,0,0
ENSG00000175646,0,0,0,0,0
ENSG00000287429,0,0,0,0,0
ENSG00000221801,0,0,0,0,0
ENSG00000199668,0,0,0,0,0
ENSG00000263080,3,0,0,3,3
ENSG00000262703,6,2,1,3,3
ENSG00000188897,29,11,10,17,16
ENSG00000262636,0,0,0,0,0
ENSG00000262999,0,0,0,1,1
ENSG00000189067,1974,2001,1724,2039,2022
ENSG00000184602,241,230,238,194,216
ENSG00000153066,484,773,747,506,843
ENSG00000262420,9,4,0,2,4
ENSG00000122299,1246,1767,1332,1286,1681
ENSG00000274505,2,1,0,3,2
ENSG00000277369,1,10,4,2,7
ENSG00000262117,0,0,0,0,1
ENSG00000171490,1255,1695,1290,1286,1606
ENSG00000263307,0,5,0,2,4
ENSG00000103342,2613,3961,3286,2684,3767
ENSG00000261560,2,3,1,6,10
ENSG00000260318,3,2,2,4,5
ENSG00000261216,7,2,0,2,4
ENSG00000277458,0,0,0,0,0
ENSG00000234719,54,25,31,70,40
ENSG00000048462,4,4,0,0,4
ENSG00000260224,0,0,0,0,2
ENSG00000048471,1351,1105,1154,1428,1124
ENSG00000260488,3,0,0,1,1
ENSG00000241641,0,0,1,1,1
ENSG00000175604,1,0,0,1,2
ENSG00000261293,0,0,0,0,0
ENSG00000238685,0,0,0,0,0
ENSG00000261394,2,2,1,0,7
ENSG00000260723,0,0,0,1,0
ENSG00000278979,0,0,1,1,0
ENSG00000260601,1,2,2,1,4
ENSG00000259876,6,4,4,2,1
ENSG00000259899,3,6,0,2,1
ENSG00000274834,0,0,0,0,0
ENSG00000103381,482,1020,906,490,998
ENSG00000264733,0,0,0,0,0
ENSG00000260378,0,0,0,0,1
ENSG00000261158,0,0,0,0,0
ENSG00000199474,0,0,0,0,0
ENSG00000241932,0,0,0,0,0
ENSG00000237515,2,7,2,1,5
ENSG00000262116,0,0,0,0,0
ENSG00000262801,0,0,0,0,0
ENSG00000262011,0,0,0,0,0
ENSG00000262235,0,0,0,0,0
ENSG00000262267,0,0,0,0,0
ENSG00000175595,243,336,268,240,286
ENSG00000242307,2,4,1,1,2
ENSG00000262732,0,2,2,4,2
ENSG00000263234,0,0,0,0,0
ENSG00000262097,3,1,0,4,1
ENSG00000261856,0,0,0,0,0
ENSG00000186260,732,625,554,748,597
ENSG00000276564,3,3,1,4,4
ENSG00000262529,0,0,0,0,0
ENSG00000262470,1,2,0,0,1
ENSG00000201075,0,0,0,0,0
ENSG00000262454,105,46,48,98,41
ENSG00000207639,0,0,0,0,0
ENSG00000199130,1,1,0,1,1
ENSG00000260009,0,1,0,0,0
ENSG00000263257,2,1,2,0,2
ENSG00000140694,21,38,24,18,24
ENSG00000242430,0,0,0,0,0
ENSG00000103429,10,4,12,5,6
ENSG00000238964,0,0,0,0,0
ENSG00000069764,0,0,0,0,0
ENSG00000261523,0,0,0,0,0
ENSG00000224712,1,5,2,0,0
ENSG00000254609,0,0,0,0,0
ENSG00000261695,0,0,0,0,0
ENSG00000254852,6,0,3,3,0
ENSG00000255037,0,0,0,0,0
ENSG00000255277,0,1,2,0,0
ENSG00000103512,634,730,742,551,732
ENSG00000270734,0,0,0,0,0
ENSG00000257264,0,0,0,0,0
ENSG00000284305,0,0,0,0,0
ENSG00000263918,0,0,0,0,0
ENSG00000258354,0,1,1,0,0
ENSG00000265537,0,0,0,0,0
ENSG00000183458,206,140,258,221,136
ENSG00000207425,11,5,10,11,8
ENSG00000183426,41,21,20,38,23
ENSG00000275259,0,0,0,0,0
ENSG00000278265,0,0,0,0,0
ENSG00000273804,0,0,0,0,0
ENSG00000179889,258,303,293,281,335
ENSG00000261819,1,1,0,0,0
ENSG00000238728,0,0,0,0,0
ENSG00000275910,0,0,2,0,0
ENSG00000157045,102,134,142,121,157
ENSG00000085721,99,151,119,78,117
ENSG00000260735,1,1,3,5,2
ENSG00000188599,63,33,50,40,36
ENSG00000270580,8,2,6,8,3
ENSG00000250251,277,267,306,270,199
ENSG00000283346,0,0,0,0,0
ENSG00000207294,3,1,2,1,0
ENSG00000264115,1,0,0,0,0
ENSG00000257391,0,0,0,0,0
ENSG00000277770,0,0,0,0,1
ENSG00000183793,17,5,5,10,9
ENSG00000261130,0,0,0,0,0
ENSG00000156968,1,1,0,1,1
ENSG00000166780,48,70,71,38,46
ENSG00000166783,10,10,13,13,13
ENSG00000257769,0,0,0,0,0
ENSG00000284184,0,0,0,0,0
ENSG00000072864,2,3,1,3,3
ENSG00000283736,0,0,0,0,0
ENSG00000262380,0,0,0,0,0
ENSG00000280206,5,2,4,3,2
ENSG00000133392,0,0,0,5,0
ENSG00000263335,0,0,0,0,0
ENSG00000263065,0,0,0,0,0
ENSG00000280429,0,0,0,0,0
ENSG00000133393,51,57,61,42,55
ENSG00000206778,0,0,0,0,0
ENSG00000262171,0,0,0,1,0
ENSG00000215003,0,0,0,3,0
ENSG00000103222,221,213,232,218,244
ENSG00000241067,0,0,0,0,0
ENSG00000091262,1,1,5,3,1
ENSG00000262332,0,0,0,0,0
ENSG00000103226,114,150,130,116,171
ENSG00000263029,0,0,0,0,0
ENSG00000262848,0,0,0,0,0
ENSG00000257381,0,0,0,0,0
ENSG00000264722,0,0,0,0,0
ENSG00000257366,0,0,0,0,0
ENSG00000265373,0,0,0,0,0
ENSG00000244257,10,9,6,14,6
ENSG00000206706,1,2,1,4,0
ENSG00000183889,10,8,13,16,11
ENSG00000278221,0,0,0,0,0
ENSG00000277698,0,0,0,0,0
ENSG00000277920,1,0,0,0,0
ENSG00000227827,311,171,253,285,196
ENSG00000276311,0,0,0,0,0
ENSG00000214967,8,9,11,22,9
ENSG00000261181,0,0,0,0,0
ENSG00000260126,0,0,0,0,0
ENSG00000261362,0,0,0,0,0
ENSG00000287905,0,0,0,0,0
ENSG00000279729,0,0,0,0,0
ENSG00000261748,0,0,0,0,0
ENSG00000279490,0,0,0,0,0
ENSG00000260675,0,0,0,0,0
ENSG00000260405,0,0,0,0,0
ENSG00000103489,1275,1193,1252,1357,1151
ENSG00000261448,0,0,0,1,0
ENSG00000279410,0,0,0,0,0
ENSG00000279415,9,5,3,4,3
ENSG00000279620,1,2,0,0,0
ENSG00000286849,5,0,5,0,2
ENSG00000275927,1,2,2,1,1
ENSG00000285850,1,1,3,4,0
ENSG00000260945,0,0,0,0,0
ENSG00000261555,0,0,0,0,0
ENSG00000228071,2,1,0,2,1
ENSG00000259929,0,0,0,0,0
ENSG00000280283,0,0,0,0,0
ENSG00000260242,0,0,0,0,0
ENSG00000260933,0,0,0,0,0
ENSG00000278994,0,0,0,0,0
ENSG00000276484,0,0,0,0,0
ENSG00000214940,1,2,3,4,6
ENSG00000285628,0,0,0,0,0
ENSG00000205746,284,210,283,307,194
ENSG00000273613,0,0,0,0,0
ENSG00000277647,2,0,0,1,0
ENSG00000233024,44,29,14,44,21
ENSG00000254681,857,576,734,835,570
ENSG00000275391,0,0,0,0,0
ENSG00000206927,0,1,2,1,2
ENSG00000257563,0,0,0,0,0
ENSG00000266291,0,0,0,0,0
ENSG00000265776,0,0,0,0,0
ENSG00000257527,0,0,0,0,0
ENSG00000266454,0,0,0,0,0
ENSG00000185164,580,754,754,502,723
ENSG00000274025,0,0,0,0,0
ENSG00000277014,0,0,0,0,0
ENSG00000262974,0,1,0,0,0
ENSG00000260550,0,0,0,0,0
ENSG00000256340,5,4,4,6,4
ENSG00000134419,581,862,699,771,1007
ENSG00000260342,0,3,1,0,4
ENSG00000170540,1869,2601,2032,2107,2589
ENSG00000260017,0,1,2,0,1
ENSG00000157106,3292,4140,3322,3335,3394
ENSG00000260352,1,3,0,0,5
ENSG00000170537,5,19,13,14,18
ENSG00000207167,0,0,0,0,0
ENSG00000261465,0,1,1,1,0
ENSG00000261357,0,0,0,0,0
ENSG00000167186,151,156,184,157,173
ENSG00000260430,0,0,0,5,1
ENSG00000278389,0,1,1,0,2
ENSG00000205730,2126,1766,1936,2097,1826
ENSG00000261427,0,0,0,0,0
ENSG00000261759,0,0,0,0,0
ENSG00000103528,0,4,1,5,0
ENSG00000286790,0,0,0,0,0
ENSG00000261210,0,0,0,0,0
ENSG00000259871,0,0,0,0,0
ENSG00000285869,0,0,0,0,0
ENSG00000259925,0,0,0,0,1
ENSG00000280265,0,0,0,0,0
ENSG00000103534,0,0,0,0,2
ENSG00000260681,0,0,0,0,0
ENSG00000260592,0,0,0,0,0
ENSG00000222750,0,0,0,0,0
ENSG00000260934,0,0,0,0,0
ENSG00000006007,1407,1621,1362,1321,1679
ENSG00000279747,0,0,0,0,0
ENSG00000103540,512,501,360,569,454
ENSG00000103544,1093,1254,1205,1060,1259
ENSG00000276571,2,1,5,0,6
ENSG00000103550,172,156,192,187,215
ENSG00000261312,0,0,0,0,0
ENSG00000174628,53,35,23,47,27
ENSG00000261195,0,0,0,0,0
ENSG00000261939,0,0,0,0,0
ENSG00000167191,327,176,245,313,192
ENSG00000180269,0,0,0,0,0
ENSG00000277211,0,0,0,0,0
ENSG00000263253,0,0,0,1,0
ENSG00000227624,0,0,0,0,0
ENSG00000169347,1,0,0,0,0
ENSG00000169344,0,0,0,0,0
ENSG00000169340,0,0,0,0,0
ENSG00000263237,0,0,0,0,0
ENSG00000183549,0,1,0,0,0
ENSG00000262995,0,0,0,0,0
ENSG00000183747,0,0,0,0,0
ENSG00000280306,0,0,0,0,0
ENSG00000066813,0,0,0,0,0
ENSG00000260201,0,0,0,0,0
ENSG00000260762,0,0,0,0,0
ENSG00000005187,9,9,8,5,9
ENSG00000275315,0,0,0,0,0
ENSG00000274730,0,0,0,0,0
ENSG00000166743,0,0,0,0,0
ENSG00000066654,548,717,484,626,699
ENSG00000283399,1,1,1,5,0
ENSG00000285303,3,0,0,0,0
ENSG00000260510,4,1,0,1,0
ENSG00000196678,204,198,180,189,216
ENSG00000200893,0,0,0,0,0
ENSG00000005189,77,130,120,79,105
ENSG00000275908,1,1,0,0,0
ENSG00000188215,543,497,517,516,570
ENSG00000102897,276,341,285,291,408
ENSG00000158486,0,1,0,0,2
ENSG00000263331,0,1,0,0,0
ENSG00000011638,360,317,283,304,297
ENSG00000262983,0,0,0,0,0
ENSG00000103310,0,0,0,0,1
ENSG00000175311,0,0,0,1,0
ENSG00000103316,4,0,0,2,1
ENSG00000283421,0,0,0,2,0
ENSG00000189149,7,5,5,14,10
ENSG00000257403,0,0,0,3,0
ENSG00000158482,3,0,2,2,0
ENSG00000276548,0,0,0,0,0
ENSG00000169246,284,225,195,323,240
ENSG00000180747,96,114,100,100,134
ENSG00000265462,0,2,2,1,0
ENSG00000287809,6,12,12,6,14
ENSG00000258186,0,0,0,0,0
ENSG00000273956,0,0,0,0,2
ENSG00000257639,0,0,0,0,0
ENSG00000271609,0,0,0,0,0
ENSG00000252798,0,0,0,0,0
ENSG00000197006,1716,2307,2166,1739,2398
ENSG00000261596,0,5,0,7,4
ENSG00000140749,10,11,7,17,11
ENSG00000207248,0,0,2,0,0
ENSG00000207042,0,0,0,1,0
ENSG00000155719,3,2,0,0,3
ENSG00000260306,8,8,15,14,6
ENSG00000248124,168,141,80,173,143
ENSG00000276721,0,0,0,0,0
ENSG00000185864,264,206,207,283,227
ENSG00000185710,41,21,37,34,40
ENSG00000257408,0,0,0,0,0
ENSG00000274460,5,7,5,10,4
ENSG00000140740,1430,2073,1727,1367,2169
ENSG00000155714,0,2,1,0,0
ENSG00000260395,0,0,0,0,0
ENSG00000275445,2,2,1,0,1
ENSG00000185716,344,539,414,389,525
ENSG00000260277,3,4,7,12,7
ENSG00000175267,3,2,3,1,7
ENSG00000183921,0,0,4,1,3
ENSG00000287739,0,0,0,0,0
ENSG00000103319,728,1428,1343,824,1413
ENSG00000261113,0,0,0,0,0
ENSG00000058600,323,540,622,284,598
ENSG00000286808,32,8,3,20,8
ENSG00000140743,675,1084,947,640,1049
ENSG00000260635,4,7,4,3,7
ENSG00000260790,1,0,2,0,0
ENSG00000230872,7,4,2,1,6
ENSG00000257122,59,81,102,64,94
ENSG00000237296,90,122,96,99,105
ENSG00000243716,843,674,636,875,715
ENSG00000277041,0,0,1,1,0
ENSG00000257838,0,0,0,0,0
ENSG00000260973,0,0,0,0,0
ENSG00000260905,1,0,0,0,3
ENSG00000283213,0,2,0,0,0
ENSG00000122254,1,2,0,2,0
ENSG00000261090,0,0,0,0,0
ENSG00000103404,347,312,310,314,338
ENSG00000260566,0,0,0,0,0
ENSG00000280400,0,0,0,0,0
ENSG00000285613,0,0,0,0,0
ENSG00000166828,0,0,0,0,1
ENSG00000260741,0,0,0,0,0
ENSG00000168447,6,1,0,0,0
ENSG00000168434,377,431,479,415,517
ENSG00000280039,16,10,15,10,8
ENSG00000212593,0,0,0,0,0
ENSG00000259782,1,1,2,0,1
ENSG00000260136,5,10,13,7,14
ENSG00000103365,1075,1155,1136,1183,1090
ENSG00000261528,0,1,0,0,3
ENSG00000103356,324,578,607,303,561
ENSG00000260247,0,0,0,0,0
ENSG00000103353,1681,1982,1900,1717,1981
ENSG00000260751,24,17,18,28,11
ENSG00000004779,224,474,408,246,548
ENSG00000083093,171,196,180,200,190
ENSG00000261723,1,1,0,1,0
ENSG00000166847,1100,1682,1489,1160,1572
ENSG00000260482,0,0,0,0,0
ENSG00000166851,1319,1951,2054,1384,2063
ENSG00000261266,1,1,0,2,0
ENSG00000134398,0,0,3,0,1
ENSG00000278912,0,0,0,0,0
ENSG00000261583,0,0,0,0,0
ENSG00000279756,0,0,0,0,2
ENSG00000166869,0,0,0,0,0
ENSG00000166501,0,0,0,2,2
ENSG00000279276,0,0,0,0,0
ENSG00000279202,0,0,0,0,0
ENSG00000274466,0,0,0,0,0
ENSG00000279554,0,0,0,0,0
ENSG00000260264,0,0,0,0,0
ENSG00000006116,0,0,0,0,0
ENSG00000201541,0,0,0,0,0
ENSG00000239081,0,0,0,0,0
ENSG00000260072,0,0,0,0,0
ENSG00000122257,1418,1395,1245,1402,1478
ENSG00000090905,2405,2800,2530,2488,2634
ENSG00000224310,0,0,0,0,0
ENSG00000261669,9,4,4,9,7
ENSG00000158865,3,1,1,2,0
ENSG00000140750,1758,1750,1772,1729,1900
ENSG00000260714,3,0,0,1,0
ENSG00000262587,1,4,2,6,5
ENSG00000262155,32,36,32,40,34
ENSG00000271105,2,5,3,2,5
ENSG00000263326,9,10,3,9,5
ENSG00000260448,8,12,17,2,13
ENSG00000262700,1,5,0,1,6
ENSG00000275494,7,3,12,2,10
ENSG00000205629,253,405,353,289,407
ENSG00000260034,10,6,7,8,3
ENSG00000266166,0,0,0,0,0
ENSG00000103375,0,0,1,0,2
ENSG00000155592,179,210,168,189,180
ENSG00000259955,0,0,0,0,0
ENSG00000274925,41,16,30,26,24
ENSG00000261636,0,0,0,0,0
ENSG00000260690,6,0,0,19,0
ENSG00000182601,0,0,0,0,0
ENSG00000285882,0,0,2,0,0
ENSG00000260255,0,0,0,0,0
ENSG00000265005,0,0,0,0,0
ENSG00000199929,0,0,0,0,0
ENSG00000230330,134,222,224,134,274
ENSG00000237140,0,0,0,0,0
ENSG00000231876,0,0,0,0,0
ENSG00000228480,0,0,0,0,0
ENSG00000286712,0,0,0,0,0
ENSG00000236481,0,0,0,0,0
ENSG00000260580,0,0,0,0,0
ENSG00000234186,0,0,0,0,0
ENSG00000261482,0,0,0,0,0
ENSG00000261557,10,3,1,8,2
ENSG00000261045,0,0,0,0,1
ENSG00000155666,80,90,79,56,74
ENSG00000259940,5,9,2,5,5
ENSG00000169189,401,518,587,413,620
ENSG00000245888,0,3,1,4,1
ENSG00000274092,0,0,0,0,0
ENSG00000077238,766,1035,1306,741,1102
ENSG00000103522,8,30,49,9,34
ENSG00000259954,0,2,1,1,2
ENSG00000077235,2608,2837,3236,2683,2879
ENSG00000047578,644,770,852,705,774
ENSG00000261736,0,0,0,0,0
ENSG00000261329,0,2,2,0,2
ENSG00000273553,0,0,0,0,0
ENSG00000201371,0,0,0,0,0
ENSG00000169181,0,1,0,0,0
ENSG00000212382,0,0,0,0,0
ENSG00000207266,0,0,0,0,0
ENSG00000169180,3708,4786,5126,3889,4933
ENSG00000260452,0,0,0,1,1
ENSG00000200652,0,0,0,0,0
ENSG00000200138,0,0,0,0,1
ENSG00000250982,21,5,9,13,6
ENSG00000283662,0,0,0,0,0
ENSG00000188322,6,3,1,3,1
ENSG00000246465,0,0,0,1,0
ENSG00000288630,0,0,0,0,0
ENSG00000277191,0,0,0,0,0
ENSG00000198156,2,2,1,17,2
ENSG00000271623,0,0,0,0,0
ENSG00000205609,2870,3282,3283,2737,3385
ENSG00000275429,0,0,0,0,0
ENSG00000261089,2,0,2,2,2
ENSG00000275654,0,0,0,0,0
ENSG00000270118,0,0,0,0,0
ENSG00000261832,0,0,0,0,1
ENSG00000233232,1,0,4,3,0
ENSG00000188603,12,10,7,14,3
ENSG00000184730,1,0,2,3,2
ENSG00000197272,0,0,0,0,1
ENSG00000176046,181,124,128,186,121
ENSG00000288656,0,0,0,0,0
ENSG00000271495,0,0,0,0,0
ENSG00000275441,0,0,0,0,0
ENSG00000176476,92,78,92,119,103
ENSG00000197165,0,0,0,0,0
ENSG00000278665,0,0,0,0,0
ENSG00000278725,0,0,0,0,0
ENSG00000196502,1,11,12,5,7
ENSG00000285020,0,0,0,0,0
ENSG00000255524,3,5,2,2,4
ENSG00000261419,0,5,1,1,1
ENSG00000184110,2733,2982,2932,2561,3225
ENSG00000259982,1,4,2,1,3
ENSG00000278340,0,0,0,0,0
ENSG00000270424,2,1,0,4,0
ENSG00000196993,4,3,1,3,1
ENSG00000278528,0,0,0,0,0
ENSG00000251417,9,6,4,6,2
ENSG00000240634,0,2,1,6,2
ENSG00000260796,1,1,4,1,9
ENSG00000275807,33,56,44,27,40
ENSG00000168488,3578,3056,3395,3637,2954
ENSG00000260570,0,0,0,0,0
ENSG00000178952,1963,3090,3077,2059,3174
ENSG00000283845,0,0,0,0,0
ENSG00000178188,1032,1175,1691,1041,1305
ENSG00000261766,10,8,8,22,14
ENSG00000196296,38,41,36,27,29
ENSG00000260442,0,16,18,6,13
ENSG00000252461,0,0,0,0,1
ENSG00000177548,485,616,870,409,741
ENSG00000177455,2,0,5,2,6
ENSG00000176953,780,778,892,747,800
ENSG00000260853,122,111,116,160,114
ENSG00000284541,0,0,0,0,0
ENSG00000260367,23,18,14,24,15
ENSG00000169682,29,20,23,30,27
ENSG00000261067,15,16,14,19,12
ENSG00000213658,11,4,10,13,12
ENSG00000261552,0,0,0,0,0
ENSG00000196796,4,4,1,0,2
ENSG00000260908,6,1,1,1,0
ENSG00000103472,5,5,4,3,6
ENSG00000284671,0,0,1,0,2
ENSG00000284649,36,14,14,18,10
ENSG00000284685,1,0,2,3,0
ENSG00000260517,69,27,36,94,33
ENSG00000279106,2,0,3,4,0
ENSG00000259807,233,115,127,248,127
ENSG00000273582,2,0,0,0,0
ENSG00000260953,2,1,0,0,1
ENSG00000277999,0,1,0,0,1
ENSG00000198106,2,0,3,1,1
ENSG00000260413,0,0,0,0,0
ENSG00000271699,1,2,0,0,0
ENSG00000278078,0,0,0,0,0
ENSG00000254206,81,45,78,115,69
ENSG00000254634,1,11,7,3,5
ENSG00000288632,0,7,2,1,1
ENSG00000183336,0,0,0,0,0
ENSG00000261740,0,0,1,2,3
ENSG00000260335,3,0,1,1,1
ENSG00000181625,2,0,6,0,3
ENSG00000260280,5,5,2,1,8
ENSG00000213648,1,0,0,0,0
ENSG00000258150,1,2,1,1,2
ENSG00000279228,0,0,0,0,0
ENSG00000257691,0,0,0,0,0
ENSG00000257506,2,0,0,0,0
ENSG00000169203,123,96,83,119,100
ENSG00000205534,20,34,23,21,23
ENSG00000279583,8,20,6,6,4
ENSG00000266758,0,0,0,2,0
ENSG00000260727,0,0,0,0,0
ENSG00000260133,2,0,0,0,0
ENSG00000260514,1,0,0,0,0
ENSG00000197471,1,2,0,1,4
ENSG00000103485,1914,1085,1374,1777,1251
ENSG00000222375,0,0,0,0,0
ENSG00000185905,0,0,0,0,0
ENSG00000260719,0,0,0,2,0
ENSG00000174992,0,0,0,0,0
ENSG00000079616,635,772,896,508,890
ENSG00000275857,0,0,0,0,0
ENSG00000103495,1322,1453,1450,1240,1467
ENSG00000259952,6,4,1,4,5
ENSG00000238045,46,30,24,42,24
ENSG00000280607,0,0,0,0,0
ENSG00000167371,318,100,115,315,113
ENSG00000280893,0,0,0,0,0
ENSG00000280789,224,183,219,237,154
ENSG00000281348,7,2,2,5,1
ENSG00000013364,7775,6633,8656,7128,7219
ENSG00000103502,1798,1989,2433,1853,2083
ENSG00000278713,0,0,0,0,0
ENSG00000214725,3,7,2,2,3
ENSG00000174938,1475,447,496,1323,482
ENSG00000174939,163,271,359,130,322
ENSG00000174943,301,376,472,286,438
ENSG00000279789,53,46,70,52,55
ENSG00000247735,18,12,17,19,22
ENSG00000149932,936,1055,1121,894,1174
ENSG00000149930,1782,2173,2857,1666,2340
ENSG00000149929,166,192,271,162,216
ENSG00000169592,682,766,976,627,827
ENSG00000149927,20,13,9,24,16
ENSG00000167194,0,1,1,0,0
ENSG00000149926,8,4,7,8,7
ENSG00000285043,61,44,63,46,47
ENSG00000149925,1454,1549,1456,1627,1503
ENSG00000274904,0,0,0,0,0
ENSG00000149923,1065,1750,2470,973,1994
ENSG00000149922,14,11,14,18,11
ENSG00000090238,696,566,727,641,625
ENSG00000250616,3,8,3,5,4
ENSG00000102886,43,47,54,44,39
ENSG00000261367,0,2,6,1,0
ENSG00000275371,5,2,4,0,3
ENSG00000102882,1402,1431,1770,1324,1614
ENSG00000102879,24,67,104,23,81
ENSG00000261416,0,0,0,3,0
ENSG00000169627,26,43,47,26,46
ENSG00000132207,4,3,14,6,3
ENSG00000213599,1,3,3,3,7
ENSG00000261052,8,13,6,12,8
ENSG00000258130,5,6,10,10,10
ENSG00000278887,0,0,0,0,0
ENSG00000261444,0,0,0,0,0
ENSG00000261203,0,0,0,0,0
ENSG00000198064,142,115,95,115,114
ENSG00000183604,32,37,24,28,33
ENSG00000273724,0,1,1,3,1
ENSG00000169217,931,1214,1603,887,1356
ENSG00000260219,9,15,16,5,13
ENSG00000169221,1802,1718,2205,1797,1809
ENSG00000274653,9,1,2,4,1
ENSG00000180209,0,0,2,0,0
ENSG00000180035,148,166,149,172,118
ENSG00000180096,43,53,47,63,52
ENSG00000280137,0,0,0,0,0
ENSG00000179965,153,229,240,158,214
ENSG00000199787,0,0,0,2,0
ENSG00000179958,140,314,386,149,330
ENSG00000179918,649,823,870,670,925
ENSG00000202476,0,0,0,0,0
ENSG00000222701,0,0,0,0,0
ENSG00000005844,0,0,4,0,5
ENSG00000261346,0,0,0,0,0
ENSG00000260487,0,0,0,0,0
ENSG00000251706,0,0,0,0,0
ENSG00000261332,0,0,0,1,0
ENSG00000266305,0,0,0,0,0
ENSG00000169957,618,624,643,609,727
ENSG00000261459,1,0,0,0,0
ENSG00000278922,45,27,56,47,39
ENSG00000169955,115,111,94,112,116
ENSG00000235560,4,1,8,6,1
ENSG00000260494,1,2,0,0,0
ENSG00000169951,168,157,160,200,154
ENSG00000229809,262,159,186,207,197
ENSG00000239791,7,2,3,3,5
ENSG00000197162,197,160,165,155,167
ENSG00000260167,1,1,2,2,2
ENSG00000261588,1,0,0,0,0
ENSG00000156853,190,208,218,201,253
ENSG00000260678,2,0,0,0,0
ENSG00000261680,0,0,0,0,0
ENSG00000260113,0,0,0,0,0
ENSG00000156858,694,539,637,698,599
ENSG00000156860,2414,2214,2758,2227,2398
ENSG00000252074,0,0,0,0,0
ENSG00000261840,10,7,15,11,10
ENSG00000080603,227,270,394,299,248
ENSG00000222287,2,3,0,0,1
ENSG00000282034,2,0,1,0,0
ENSG00000206755,2,0,1,6,2
ENSG00000281991,0,0,0,0,0
ENSG00000260899,6,0,5,2,4
ENSG00000156873,366,354,410,341,366
ENSG00000196118,10,18,34,8,9
ENSG00000103549,1388,1805,2016,1290,1817
ENSG00000280211,17,15,14,7,8
ENSG00000102870,861,1119,1229,927,1141
ENSG00000274848,0,0,0,0,0
ENSG00000260082,0,0,0,0,1
ENSG00000274678,0,0,0,0,0
ENSG00000099385,453,695,966,414,802
